CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive
5a9792c0-0e32-4db3-8b9e-c439bec95ded	part2_6574	e9a351ae-9b73-46fc-a655-3ce20b5ac2df	Tutor*innen_positive	2	NA	47	556	350	1	1	1	TRUE
5a9792c0-0e32-4db3-8b9e-c439bec95ded	part2_6574	52f45381-da5c-42f6-857f-db71d361aeab	Studiumsinhalt_positive	1	NA	22	532	139	1	1	1	TRUE
5a9792c0-0e32-4db3-8b9e-c439bec95ded	part2_6574	194bdd3f-be99-47f7-82d4-065426aaf30f	Digitale Plattformen_positive	1	NA	23	978	268	1	1	1	TRUE
5a9792c0-0e32-4db3-8b9e-c439bec95ded	part2_6574	a4ca625b-325f-4eb5-a5ba-dbc00b8567eb	Erreichbarkeit_positive	1	NA	33	1096	359	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	d5bf670f-6ae1-4e18-b51b-d5408cebd5a5	Psychologie	0	NA	28	650	50	0	0	0	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	af98e72d-2904-4daa-b407-2b04e56e549f	empfundener Leistungsdruck_neutral	0	NA	28	250	180	0	0	0	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	904bbb4f-13e6-4d4e-8696-2c62cfe8d978	allgemeines Lehrklima_neutral	0	NA	28	650	180	0	0	0	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	b9def8ec-763e-46fd-b9cd-5b3cef0a6880	empfundene Unterstützung_neutral	0	NA	28	1050	180	0	0	0	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	f52cdc4c-77d4-4544-9ef9-aa578923bb5b	Statistische Grundlagen	10	nicht mein Lieblingsthema und erfordert viel Lernaufwand für mich, aber mir ist bewusst, dass es sich hierbei um wichtige Grundlagen handelt und es deshalb ein sinnvolles Fach ist.	8	161.39999389648435	350.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	bb95453b-0847-4fed-9aad-b7a845062986	Biologische Psychologie	10	"Interessant, aber sehr komplex.
Hatte ich nicht erwartet, da ich ja nicht Medizin studieren wollte."	58	366.3999938964844	328.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	416f5738-f5a8-478d-be50-4aa66bb4418a	Tutor*innen_positive	3	NA	3	834.3999938964844	275.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	fba596fe-dc70-4b5c-a377-24def97c40ad	Pandemische Lage	10	Einerseits schade, da sich Uni anders anfühlt; aber in meinem Fall wieder nicht ganz ungeschickt, da ich sonst sehr lange pendeln müsste	32	737.3999938964844	381.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	557f9816-5870-4335-b53b-8284fa3456cf	Wohnsituation_negative	-3	Katastrophal, daher für mich ein Mehraufwand durch das Pendeln zwischen Stuttgart & Freiburg!	28	775.3999938964844	572.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	eed96458-c04e-4079-846d-bb2181abbfc5	Online-Lehre_positive	2	"Sehr gut, dass man die aufgenommenen Veranstaltungen nochmal ""in Ruhe"" für  die Wiederholung anschauen kann!"	43	640.3999938964844	437.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	6853713b-d98a-428b-9be7-0e8de230c508	Einführungsveranstaltungen	2	NA	2	523.3999938964844	479.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	1b41dc52-5ef3-443b-b28a-104b470caeaa	Hilfsbereitschaft_positive	2	NA	23	1160.3999938964844	298.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	6357106f-92bd-4488-b66d-23ac105451ed	Online-Lehre_negative	-2	Die Weigerung einiger Tutoren, ihre Veranstaltung trotz steigender Inzidenzen doch offline stattfinden zu lassen, fand ich nicht gut; es hätte hybride Lösungen gegeben und die Lernqualität hätte darunter auch nicht gelitten = somit hätten alle Studierenden teilnehmen können!	39	1013.3999938964844	395.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	36c7fdbd-700e-4bcf-bd9c-aeff99cbf271	Organisation_negative	-1	"Ich finde es umständlich, sowohl einen Papierzettel als auch eine Online-Lösung für VP-Stunden zu haben. Warum nicht komplett auf SONA umstellen, wenn die Infrastruktur schon vorhanden ist?
So spart man sich Papier und würde allen Beteiligten die Pflege der Stunden einfacher und übersichtlicher machen."	13	527.3999938964844	583.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	e5c9dd93-fc14-462c-9838-20d4295a7c0d	Neuer Studiengang	10	Ich bin mir noch nicht sicher, ob der neue Studiengang so wie er jetzt konzipiert ist, gut ist.	10	323.3999938964844	465.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	61badd7d-497d-40f0-8d92-12b57e735259	Fremdbestimmtheit_negative	-3	Sehr schade, dass man durch den neuen approbationskonformen Studiengang in seinen Studienwahlmöglichkeiten so eingeschränkt wird!	9	114.39999389648436	547.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	4d866c8c-ed9e-4a65-b5d9-cbc5655ea9d2	Fremdbestimmtheit_negative	-3	Ich hätte gerne auch die Option gehabt, in allen psychologischen Einrichtungen meine Praktika zu absolvieren. Wenn ich den Master Psychotherapie anstrebe, bin ich da sehr eingeschränkt!	48	214.3999938964844	679.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	e3ee7d0d-4203-451b-9f31-6f389c9561bf	Kommiliton*innen_positive	3	Super freundliche Menschen, die sich gegenseitig unterstützen!	27	1125.3999938964844	449.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	72795e9b-52c2-4574-ae78-c8aabfbad6ed	Studiumsinhalt_positive	2	Sehr vielfältig & spannend. Auf jeden Fall einer der spannensten Studiengänge, die man belegen kann.	15	462.3999938964844	222.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	76d0303d-2403-41a2-b24c-c0b0250c9ccb	Vorlesungen_neutral	0	Sehr viel Input auf einmal, aber interessant und gut vorgetragen.	24	864.3999938964844	440.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	b68b705a-1aa4-4c27-8d14-8dfdcd6318f5	Dozent*innen_positive	3	Super Dozenten, die sich sehr viel Mühe geben und die Inhalte gut vermitteln.	45	859.3999938964844	192.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	24d2ef41-426c-4e71-a982-7b9a9ed6672e	Abwesenheitsregelungen_negative	-2	"Sehe ich kritisch, da attestierte Studenten nicht dafür bestraft werden sollten, dass sie vielleicht kränklicher sind als andere und mehr als 3x fehlen (z.B. durch eine lange Grippeerkrankung!)
Die Regelungen finde ich hier viel zu starr."	30	1013.3999938964844	49.600006103515625	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	5c61bc1a-3146-4bf1-8776-77116646ff79	Online-Portale	0	Ein Portal für alles wäre angenehmer von der Bedienung (etwas umständlich).	59	660.3999938964844	639.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	68c90009-d4db-4c2c-b495-423f10eea483	neue Prüfungsordnung_positive	2	Cool, dass man jetzt nach 5 Jahren Therapeut werden kann und nicht noch eine dreijährige Berufsausbildung dranhängen muss!	14	327.3999938964844	631.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	f96e9faf-7bc3-4073-a543-01f8dbbd24a1	NC_negative	-3	"Empfinde ich als sehr unfähr, da ein gutes Abitur keine valide Aussage über die sozialen Fähigkeiten eines Bewerbers machen kann, die speziell für ein Psychologiestudium nicht unwichtig sind.

Ich kam nur über ein Losverfahren rein, weil man meine Wartezeit auf 7 Semester runtergeregelt hatte, um älteren Studienbewerbern die Zulassung zu erschweren - für mich keine faire und gute Regelung."	12	56.399993896484375	427.6000061035156	1	1	1	TRUE
b4aabba3-3a80-400c-99fd-3192f83d0714	part2_6571	a31b8369-bb6d-4ad6-abc3-768010d1931d	NC_negative	-3	Mehr Studienplätze wären sinnvoll, wenn der Andrang so groß ist und man dringend mehr Therapeuten benötigt.	16	439.3999938964844	637.6000061035156	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	20ae01cf-8fc0-4039-aad6-ec92bbbc33f0	Psychologie	0	NA	28	650	50	0	0	0	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	965b5a2b-3a95-4f5c-be8f-08aba2511a6b	empfundener Leistungsdruck_neutral	0	NA	28	250	180	0	0	0	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	e0201caf-ebf7-4e28-a91e-eb1873072860	allgemeines Lehrklima_neutral	0	NA	28	650	180	0	0	0	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	064a5c02-ccc5-4405-b9bc-4358d6a4f352	empfundene Unterstützung_neutral	0	NA	28	1050	180	0	0	0	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	ae49869a-cb4b-4de6-82f9-298982baab3b	Masterplatzvergabe_negative	-3	NA	42	105	358.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	e925b49c-a784-4182-84af-405b6dc4810a	Klausuren_negative	-3	inadäquat. nicht zum denken, sondern auswendig lernen gemacht. demotivierend, gibt mir das Gefühl kognitiv abzubauen	41	54	451.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	7293e57f-6a5d-471b-8d76-afa0e2606963	Vorlesungen_negative	-2	an Prüfungsrelevanz orientiert	47	435	266.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	8187ad32-a5d7-46d8-8d54-296b4c60ec4a	wenig Mitspracherecht_negative	-3	Übergang in das neue Bachelorsystem mit vollkommen undurchsichtigen Infos und keiner Perspektive für den Zwischenjahrgang	11	1055	532.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	ba6b9372-b4d1-4c0e-818e-75fd8b133465	Dozent*innen_negative	-3	Lehrende scheinen Studierenden zu unterstellen lernfaul zu sein. mir vollkommen unverständlich	1	645	248.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	e57f4357-5bcb-4f3b-93b4-1647d027a084	Noteninflation_negative	-3	das dichte dreängen im oberen Notenspektrum	8	223	351.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	3b96b8ba-28b1-45d3-b6d3-ded314dacb88	Kompetitivität_negative	-2	der Studierenden untereinander	9	785	300.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	70f0d607-4e32-47d4-90cc-2406087af3c0	Motivation_negative	-2	bei Lehrenden wie Studierenden	35	723	391.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	64bbb702-9710-4511-9cce-bbd70b0332a3	Online-Lehre_negative	-3	NA	2	563	532.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	4a548719-981a-41e1-b4b4-ef9ea1f53e77	Gruppenarbeit_positive	1	NA	18	539	392.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	8b0af764-1892-41ad-bf78-bd2e0643d02a	Klausuren_negative	-2	warum so viele?	48	343	343.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	69dea2d8-9138-444a-99d3-392c9636804f	Prüfungsangst_negative	-3	NA	21	223	508.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	7cbf6cfa-6098-4598-8c2f-f8a861bc1d90	Fremdbestimmtheit_negative	-3	kein Platz für eigenständiges und Diskutieren	34	425	455.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	7e5514ec-d47d-42e7-8005-f23f3f81e83e	Termine für Abgaben_negative	-1	so streng wie in keinem anderen mir bekannten Fach	41	1058	257.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	fa882d22-522f-44ad-8c6f-c684747c855d	Dozent*innen_positive	2	oft freundlich, aber gelangweilt	43	724	633.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	f1567969-83f3-4591-bf4d-f2af3f2399d9	Lernen_negative	-3	NA	47	905	720.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	cd76d660-ea09-4960-809c-fe8fc4d7935f	Studiumsinhalt_negative	-2	NA	50	399	621.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	d16333f6-cba2-4e1b-b6a8-1e332b5d7f23	Seminare_negative	-1	NA	54	604	720.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	784e91a1-7f63-4bbf-a2c8-8c82454b3383	Hilfsbereitschaft_negative	-2	NA	56	1056	401.5	1	1	1	TRUE
999dcc32-bb55-442a-9507-748ec6791a63	part2_6568	fcd35487-084e-467f-aed1-7b1476d78a66	Seminarstundengestaltung	0	NA	48	604	608.5	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	103fc5eb-ff3d-452e-a04a-d64b00ad050c	Psychologie	0	NA	43	650	50	0	0	0	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	38668316-14d9-449b-916a-30a2f37bdcbd	empfundener Leistungsdruck_negative	-3	NA	43	250	180	0	0	0	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	03ce9ba9-50e5-4235-9e21-a26c2035d5d2	allgemeines Lehrklima_ambivalent	10	NA	43	650	180	0	0	0	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	f943b98c-5efd-465d-a581-42185088c182	empfundene Unterstützung_positive	1	NA	43	1050	180	0	0	0	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	1211a039-5d6e-4291-aa98-1dd83868945c	Zeitmangel_negative	-2	NA	20	107	330	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	97bf1e5d-fa59-40a2-a5f4-b7c2e5b998d4	Studiumsinhalt_negative	-2	NA	23	234	437	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	012e078c-fecb-41f6-911e-180e02feadb4	Leistungsdruck_negative	-2	NA	24	337	340	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	6bee825e-8c8b-4ff8-a1b2-dfe633f08e16	Druck_neutral	0	"Positiver und negativer Druck, zu spüren in allen Gängen und Bereichen. 
"	29	553	333	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	eb227977-1a0d-4cff-a78c-35ad85c0ff1b	Spaß_ambivalent	10	"Druck ""aber versucht auch Spaß zu haben"" 
"	30	652	333	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	29a5c417-24e7-4830-b3e4-26f159bd2aff	Zeitmangel_negative	-2	Eindruck, es gibt zu wenig Zeit, alle sind sehr gefordert und unterdrückt , gestresst	33	815	341	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	a592268c-9cbf-407e-bda7-d50d2c1520e2	Folien_positive	3	Schön alles Online abzurufen, tolle Struktur, viel Material	36	951	335	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	b40376c0-4eaf-4609-a77a-eb0ac4d6ca11	Dozent*innen_negative	-3	"Sehr ""weit"" weg; nicht zu erreichen; wenig Kontakt"	37	1063	334	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	2b78d4c4-dfe6-4178-8e84-a34e2c1ed7d8	Lerngruppen_negative	-3	"Es fehlen Lerngruppen; wäre schön, wenn eine allgemeine Zuteilung zu Lerngruppen pro Seminar zugeteilt werden, mit welchen man wöchentlich Aufgaben bearbeitet/lernt
"	41	1167	329	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	84064635-dbbd-4182-9789-e304e9e9b616	Studiengangwechsel	-3	"Das Mitbekommen, das so viele zB ""Mediziner"" den Studiengang gewechselt haben zu Psychologie, nur aus dem Grund, dass Medizin auch verrückte AR und Weise gefordert hat (nichts anderes möglich außer den ganzen tag lernen, trotzdem Stress, so viel Druck; nur weil die Universität zu den besten des Landes gehören will?!?)
"	5	496	447	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	a33f89c8-7fdf-44ba-a37a-1fa23b3b677d	Tutorate _positive	3	"Schön jede Woche pro Fach viele Übungen und Nachbearbeitungen zu bekommen 
"	46	969	483	1	1	1	TRUE
dbb58aad-ab2e-48a0-9b40-6f470a1cb049	part2_6565	6db4dd9f-1bd2-481a-b076-cdd7576e64e0	Dozent*innen_negative	-3	"Wünschenswert auch die Möglichkeit mit Dozenten über Übungen/Nachbearbeitungen zu sprechen, ""getestet"" zu werden am ende der Woche/bei Abgabe der Nachbearbeitung: So, ist direkt klar, hat man etwas nicht verstanden, sowie die pers. Hilfe von so gut ausgebildeten Lehrenden 
"	35	877	611	1	1	1	TRUE
